Namespace(alpha=0.4, beta=0.5, cl_batch_size=0, dataset='wisconsin', dropedge_rate_1=0.2, dropedge_rate_2=0.2, dropnode_rate_1=0.0, dropnode_rate_2=0.0, dropout=0.5, emb_dim=512, epochs=400, eval_freq=10, gamma=0.5, lr=0.001, maskfeat_rate_1=0.4, maskfeat_rate_2=0.4, nlayers_enc=2, nlayers_proj=2, ntrials=400, proj_dim=128, sparse=0)
[TEST] Trial:0000 | Epoch:0010 | CL loss:-0.2432 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0099 | Epoch:0140 | CL loss:-0.7169 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0150 | CL loss:-0.7371 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0160 | CL loss:-0.7208 | VAL ACC:68.75 | TEST ACC:76.47
[TEST] Trial:0099 | Epoch:0170 | CL loss:-0.7422 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0180 | CL loss:-0.7443 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0190 | CL loss:-0.7315 | VAL ACC:66.25 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0200 | CL loss:-0.7424 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0210 | CL loss:-0.7296 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0220 | CL loss:-0.7357 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0230 | CL loss:-0.7458 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0240 | CL loss:-0.7311 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0250 | CL loss:-0.7392 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0260 | CL loss:-0.7444 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0270 | CL loss:-0.7374 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0099 | Epoch:0280 | CL loss:-0.7405 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0099 | Epoch:0290 | CL loss:-0.7506 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0300 | CL loss:-0.7459 | VAL ACC:65.00 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0310 | CL loss:-0.7479 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0320 | CL loss:-0.7539 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0330 | CL loss:-0.7399 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0099 | Epoch:0340 | CL loss:-0.7502 | VAL ACC:66.25 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0350 | CL loss:-0.7308 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0099 | Epoch:0360 | CL loss:-0.7427 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0370 | CL loss:-0.7384 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0099 | Epoch:0380 | CL loss:-0.7558 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0099 | Epoch:0390 | CL loss:-0.7592 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0099 | Epoch:0400 | CL loss:-0.7566 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0010 | CL loss:-0.2539 | VAL ACC:82.50 | TEST ACC:74.51
[TEST] Trial:0100 | Epoch:0020 | CL loss:-0.3289 | VAL ACC:77.50 | TEST ACC:78.43
[TEST] Trial:0100 | Epoch:0030 | CL loss:-0.3956 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0100 | Epoch:0040 | CL loss:-0.4431 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0100 | Epoch:0050 | CL loss:-0.4956 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0060 | CL loss:-0.5522 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0070 | CL loss:-0.5683 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0080 | CL loss:-0.6066 | VAL ACC:75.00 | TEST ACC:64.71
[TEST] Trial:0100 | Epoch:0090 | CL loss:-0.6391 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0100 | CL loss:-0.6445 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0110 | CL loss:-0.6668 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0100 | Epoch:0120 | CL loss:-0.6661 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0130 | CL loss:-0.6845 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0100 | Epoch:0140 | CL loss:-0.6831 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0150 | CL loss:-0.6953 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0160 | CL loss:-0.7138 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0170 | CL loss:-0.7122 | VAL ACC:75.00 | TEST ACC:76.47
[TEST] Trial:0100 | Epoch:0180 | CL loss:-0.7096 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0190 | CL loss:-0.7147 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0200 | CL loss:-0.6848 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0210 | CL loss:-0.6992 | VAL ACC:72.50 | TEST ACC:62.75
[TEST] Trial:0100 | Epoch:0220 | CL loss:-0.7083 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0230 | CL loss:-0.7162 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0100 | Epoch:0240 | CL loss:-0.7283 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0250 | CL loss:-0.7268 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0100 | Epoch:0260 | CL loss:-0.7219 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0270 | CL loss:-0.7134 | VAL ACC:72.50 | TEST ACC:78.43
[TEST] Trial:0100 | Epoch:0280 | CL loss:-0.7182 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0290 | CL loss:-0.7204 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0300 | CL loss:-0.7294 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0310 | CL loss:-0.7328 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0100 | Epoch:0320 | CL loss:-0.7374 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0100 | Epoch:0330 | CL loss:-0.7369 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0100 | Epoch:0340 | CL loss:-0.7362 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0350 | CL loss:-0.7224 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0100 | Epoch:0360 | CL loss:-0.7309 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0100 | Epoch:0370 | CL loss:-0.7314 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0100 | Epoch:0380 | CL loss:-0.7250 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0100 | Epoch:0390 | CL loss:-0.7383 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0100 | Epoch:0400 | CL loss:-0.7519 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0101 | Epoch:0010 | CL loss:-0.2344 | VAL ACC:75.00 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0020 | CL loss:-0.3508 | VAL ACC:68.75 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0030 | CL loss:-0.4124 | VAL ACC:68.75 | TEST ACC:76.47
[TEST] Trial:0101 | Epoch:0040 | CL loss:-0.4683 | VAL ACC:65.00 | TEST ACC:78.43
[TEST] Trial:0101 | Epoch:0050 | CL loss:-0.4692 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0060 | CL loss:-0.5330 | VAL ACC:70.00 | TEST ACC:78.43
[TEST] Trial:0101 | Epoch:0070 | CL loss:-0.5656 | VAL ACC:71.25 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0080 | CL loss:-0.5988 | VAL ACC:70.00 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0090 | CL loss:-0.6186 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0100 | CL loss:-0.6657 | VAL ACC:71.25 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0110 | CL loss:-0.6859 | VAL ACC:66.25 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0120 | CL loss:-0.6940 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0130 | CL loss:-0.6920 | VAL ACC:65.00 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0140 | CL loss:-0.6916 | VAL ACC:66.25 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0150 | CL loss:-0.6926 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0160 | CL loss:-0.7102 | VAL ACC:70.00 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0170 | CL loss:-0.7021 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0180 | CL loss:-0.7251 | VAL ACC:60.00 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0190 | CL loss:-0.7240 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0200 | CL loss:-0.7172 | VAL ACC:65.00 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0210 | CL loss:-0.7184 | VAL ACC:65.00 | TEST ACC:80.39
[TEST] Trial:0101 | Epoch:0220 | CL loss:-0.7195 | VAL ACC:62.50 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0230 | CL loss:-0.7136 | VAL ACC:68.75 | TEST ACC:90.20
[TEST] Trial:0101 | Epoch:0240 | CL loss:-0.7336 | VAL ACC:63.75 | TEST ACC:90.20
[TEST] Trial:0101 | Epoch:0250 | CL loss:-0.7317 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0260 | CL loss:-0.7285 | VAL ACC:66.25 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0270 | CL loss:-0.7202 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0280 | CL loss:-0.7434 | VAL ACC:66.25 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0290 | CL loss:-0.7415 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0300 | CL loss:-0.7338 | VAL ACC:63.75 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0310 | CL loss:-0.7357 | VAL ACC:62.50 | TEST ACC:90.20
[TEST] Trial:0101 | Epoch:0320 | CL loss:-0.7412 | VAL ACC:61.25 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0330 | CL loss:-0.7429 | VAL ACC:73.75 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0340 | CL loss:-0.7523 | VAL ACC:67.50 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0350 | CL loss:-0.7486 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0101 | Epoch:0360 | CL loss:-0.7457 | VAL ACC:67.50 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0370 | CL loss:-0.7464 | VAL ACC:65.00 | TEST ACC:84.31
[TEST] Trial:0101 | Epoch:0380 | CL loss:-0.7430 | VAL ACC:65.00 | TEST ACC:88.24
[TEST] Trial:0101 | Epoch:0390 | CL loss:-0.7436 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0101 | Epoch:0400 | CL loss:-0.7545 | VAL ACC:60.00 | TEST ACC:86.27
[TEST] Trial:0102 | Epoch:0010 | CL loss:-0.2603 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0020 | CL loss:-0.3412 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0030 | CL loss:-0.4171 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0102 | Epoch:0040 | CL loss:-0.4597 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0050 | CL loss:-0.5162 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0102 | Epoch:0060 | CL loss:-0.5686 | VAL ACC:76.25 | TEST ACC:58.82
[TEST] Trial:0102 | Epoch:0070 | CL loss:-0.6011 | VAL ACC:70.00 | TEST ACC:76.47
[TEST] Trial:0102 | Epoch:0080 | CL loss:-0.6475 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0102 | Epoch:0090 | CL loss:-0.6526 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0100 | CL loss:-0.6644 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0102 | Epoch:0110 | CL loss:-0.6764 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0102 | Epoch:0120 | CL loss:-0.6850 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0130 | CL loss:-0.7028 | VAL ACC:78.75 | TEST ACC:76.47
[TEST] Trial:0102 | Epoch:0140 | CL loss:-0.6951 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0102 | Epoch:0150 | CL loss:-0.6960 | VAL ACC:78.75 | TEST ACC:64.71
[TEST] Trial:0102 | Epoch:0160 | CL loss:-0.7001 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0170 | CL loss:-0.6989 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0180 | CL loss:-0.7075 | VAL ACC:77.50 | TEST ACC:64.71
[TEST] Trial:0102 | Epoch:0190 | CL loss:-0.7084 | VAL ACC:78.75 | TEST ACC:60.78
[TEST] Trial:0102 | Epoch:0200 | CL loss:-0.7174 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0102 | Epoch:0210 | CL loss:-0.7210 | VAL ACC:81.25 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0220 | CL loss:-0.7266 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0102 | Epoch:0230 | CL loss:-0.7160 | VAL ACC:70.00 | TEST ACC:62.75
[TEST] Trial:0102 | Epoch:0240 | CL loss:-0.7211 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0250 | CL loss:-0.7239 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0260 | CL loss:-0.7145 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0270 | CL loss:-0.7268 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0280 | CL loss:-0.7148 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0290 | CL loss:-0.7328 | VAL ACC:80.00 | TEST ACC:60.78
[TEST] Trial:0102 | Epoch:0300 | CL loss:-0.7342 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0102 | Epoch:0310 | CL loss:-0.7271 | VAL ACC:78.75 | TEST ACC:62.75
[TEST] Trial:0102 | Epoch:0320 | CL loss:-0.7363 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0102 | Epoch:0330 | CL loss:-0.7338 | VAL ACC:75.00 | TEST ACC:60.78
[TEST] Trial:0102 | Epoch:0340 | CL loss:-0.7350 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0350 | CL loss:-0.7294 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0360 | CL loss:-0.7189 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0102 | Epoch:0370 | CL loss:-0.7447 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0102 | Epoch:0380 | CL loss:-0.7380 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0102 | Epoch:0390 | CL loss:-0.7314 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0102 | Epoch:0400 | CL loss:-0.7397 | VAL ACC:81.25 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0010 | CL loss:-0.2589 | VAL ACC:80.00 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0020 | CL loss:-0.3933 | VAL ACC:81.25 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0030 | CL loss:-0.4442 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0040 | CL loss:-0.5303 | VAL ACC:82.50 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0050 | CL loss:-0.5356 | VAL ACC:81.25 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0060 | CL loss:-0.5906 | VAL ACC:81.25 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0070 | CL loss:-0.6056 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0080 | CL loss:-0.6470 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0090 | CL loss:-0.6622 | VAL ACC:82.50 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0100 | CL loss:-0.6685 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0110 | CL loss:-0.6672 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0120 | CL loss:-0.6951 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0130 | CL loss:-0.6821 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0140 | CL loss:-0.6934 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0150 | CL loss:-0.7004 | VAL ACC:75.00 | TEST ACC:78.43
[TEST] Trial:0103 | Epoch:0160 | CL loss:-0.7048 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0170 | CL loss:-0.6998 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0180 | CL loss:-0.7141 | VAL ACC:81.25 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0190 | CL loss:-0.6991 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0200 | CL loss:-0.7161 | VAL ACC:85.00 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0210 | CL loss:-0.7115 | VAL ACC:80.00 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0220 | CL loss:-0.7110 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0230 | CL loss:-0.7093 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0240 | CL loss:-0.7142 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0103 | Epoch:0250 | CL loss:-0.7134 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0103 | Epoch:0260 | CL loss:-0.7043 | VAL ACC:81.25 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0270 | CL loss:-0.7206 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0280 | CL loss:-0.7172 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0290 | CL loss:-0.7287 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0300 | CL loss:-0.7278 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0310 | CL loss:-0.7257 | VAL ACC:80.00 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0320 | CL loss:-0.7266 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0103 | Epoch:0330 | CL loss:-0.7343 | VAL ACC:78.75 | TEST ACC:64.71
[TEST] Trial:0103 | Epoch:0340 | CL loss:-0.7299 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0103 | Epoch:0350 | CL loss:-0.7311 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0103 | Epoch:0360 | CL loss:-0.7334 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0103 | Epoch:0370 | CL loss:-0.7467 | VAL ACC:82.50 | TEST ACC:64.71
[TEST] Trial:0103 | Epoch:0380 | CL loss:-0.7437 | VAL ACC:77.50 | TEST ACC:60.78
[TEST] Trial:0103 | Epoch:0390 | CL loss:-0.7376 | VAL ACC:75.00 | TEST ACC:62.75
[TEST] Trial:0103 | Epoch:0400 | CL loss:-0.7394 | VAL ACC:78.75 | TEST ACC:62.75
[TEST] Trial:0104 | Epoch:0010 | CL loss:-0.2403 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0020 | CL loss:-0.3327 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0104 | Epoch:0030 | CL loss:-0.3978 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0040 | CL loss:-0.4574 | VAL ACC:72.50 | TEST ACC:80.39
[TEST] Trial:0104 | Epoch:0050 | CL loss:-0.5001 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0060 | CL loss:-0.5556 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0070 | CL loss:-0.5945 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0080 | CL loss:-0.6281 | VAL ACC:72.50 | TEST ACC:80.39
[TEST] Trial:0104 | Epoch:0090 | CL loss:-0.6468 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0100 | CL loss:-0.6606 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0110 | CL loss:-0.6659 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0120 | CL loss:-0.6982 | VAL ACC:73.75 | TEST ACC:76.47
[TEST] Trial:0104 | Epoch:0130 | CL loss:-0.6826 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0140 | CL loss:-0.6872 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0104 | Epoch:0150 | CL loss:-0.7001 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0160 | CL loss:-0.6735 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0170 | CL loss:-0.7056 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0180 | CL loss:-0.7007 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0104 | Epoch:0190 | CL loss:-0.7110 | VAL ACC:73.75 | TEST ACC:76.47
[TEST] Trial:0104 | Epoch:0200 | CL loss:-0.7074 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0210 | CL loss:-0.7145 | VAL ACC:68.75 | TEST ACC:62.75
[TEST] Trial:0104 | Epoch:0220 | CL loss:-0.7104 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0230 | CL loss:-0.7129 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0240 | CL loss:-0.7188 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0250 | CL loss:-0.7216 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0260 | CL loss:-0.7304 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0104 | Epoch:0270 | CL loss:-0.7130 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0104 | Epoch:0280 | CL loss:-0.7205 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0290 | CL loss:-0.7258 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0300 | CL loss:-0.7349 | VAL ACC:73.75 | TEST ACC:76.47
[TEST] Trial:0104 | Epoch:0310 | CL loss:-0.7361 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0104 | Epoch:0320 | CL loss:-0.7408 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0104 | Epoch:0330 | CL loss:-0.7404 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0340 | CL loss:-0.7374 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0104 | Epoch:0350 | CL loss:-0.7350 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0360 | CL loss:-0.7366 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0370 | CL loss:-0.7360 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0104 | Epoch:0380 | CL loss:-0.7429 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0104 | Epoch:0390 | CL loss:-0.7412 | VAL ACC:71.25 | TEST ACC:76.47
[TEST] Trial:0104 | Epoch:0400 | CL loss:-0.7385 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0105 | Epoch:0010 | CL loss:-0.2481 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0105 | Epoch:0020 | CL loss:-0.3431 | VAL ACC:80.00 | TEST ACC:74.51
[TEST] Trial:0105 | Epoch:0030 | CL loss:-0.4229 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0105 | Epoch:0040 | CL loss:-0.4987 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0105 | Epoch:0050 | CL loss:-0.5624 | VAL ACC:73.75 | TEST ACC:76.47
[TEST] Trial:0105 | Epoch:0060 | CL loss:-0.5985 | VAL ACC:76.25 | TEST ACC:78.43
[TEST] Trial:0105 | Epoch:0070 | CL loss:-0.6275 | VAL ACC:77.50 | TEST ACC:76.47
[TEST] Trial:0105 | Epoch:0080 | CL loss:-0.6529 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0105 | Epoch:0090 | CL loss:-0.6726 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0105 | Epoch:0100 | CL loss:-0.6706 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0105 | Epoch:0110 | CL loss:-0.6936 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0105 | Epoch:0120 | CL loss:-0.6994 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0105 | Epoch:0130 | CL loss:-0.6901 | VAL ACC:72.50 | TEST ACC:76.47
